"Method","Cell_Type","Timepoint","test","p_value","FDR","n_clusters","note","Fun-CIM_n","Dys-CIM_n","Fun-CIM_mean","Dys-CIM_mean","Fun-CIM_sd","Dys-CIM_sd"
"consensus_tme","T cell regulatory (Tregs)","Surgery","wilcox_rank_sum",0.836751096730251,0.899195208426539,2,NA,25,11,0.00563219589419004,-0.0234161105558643,0.171859175552181,0.0862391867293173
"consensus_tme","cytotoxicity score","Surgery","wilcox_rank_sum",0.0636735585550858,0.146313709020197,2,NA,25,11,-0.098229790090551,-0.0276056456096623,0.179770804229673,0.118157400278954
"consensus_tme","immune score","Surgery","wilcox_rank_sum",0.972604570269267,0.977128312456566,2,NA,25,11,0.0492805565863709,0.0311674869728498,0.13490742992815,0.0634429079536001
"epic","B cell","Surgery","wilcox_rank_sum",0.705608807329843,0.81503477210292,2,NA,25,11,0.00412437662250261,0.00282453366572313,0.0078811434577633,0.00344477445615305
"epic","Cancer associated fibroblast","Surgery","wilcox_rank_sum",0.000977877057389218,0.00849491545288936,2,NA,25,11,0.573970296340061,0.157809102788883,0.345517594813083,0.310488951453002
"epic","Endothelial cell","Surgery","wilcox_rank_sum",0.122253824132878,0.23964157118798,2,NA,25,11,0.0592007741672527,0.0113172889795045,0.109983579458586,0.00904739504392994
"epic","Macrophage","Surgery","wilcox_rank_sum",0.371917400892763,0.505246280458093,2,NA,25,11,0.0291354687942999,0.00867161983539744,0.0874708718814977,0.00453947940742427
"epic","NK cell","Surgery","wilcox_rank_sum",0.353807458171601,0.493275672952553,2,NA,25,11,0.000807088022384816,0.00173048446920069,0.00350353205100052,0.00474264765922067
"epic","T cell CD4+","Surgery","wilcox_rank_sum",0.47079976151308,0.608938613693565,2,NA,25,11,0.0305844015389877,0.0200667909320894,0.0314839812190134,0.00939161018091044
"epic","T cell CD8+","Surgery","wilcox_rank_sum",0.050290565257808,0.122053506693107,2,NA,25,11,0.00542817253869218,0.0141030028743679,0.0113299378894983,0.00833151399548738
"epic","uncharacterized cell","Surgery","wilcox_rank_sum",0.000354874568835057,0.00802363242062288,2,NA,25,11,0.296749421975819,0.783477176454834,0.316457392657076,0.296693521878479
"estimate","ESTIMATEScore","Surgery","wilcox_rank_sum",0.00486211367558536,0.0210043310785287,2,NA,25,11,2065.38249840118,693.320817570712,1370.58569766759,1130.33853788799
"estimate","ImmuneScore","Surgery","wilcox_rank_sum",0.514082064995263,0.645591430459167,2,NA,25,11,1056.62729388795,765.237171521056,951.458509622423,449.022499179602
"estimate","StromalScore","Surgery","wilcox_rank_sum",0.00086485698709489,0.00849491545288936,2,NA,25,11,1008.75520451323,-71.9163539503442,582.627430600242,811.644858617859
"estimate","TumorPurity","Surgery","wilcox_rank_sum",0.00486211367558536,0.0210043310785287,2,NA,25,11,0.603781794048212,0.751334219075286,0.161615596063957,0.114818044853206
"mcp_counter","B cell","Surgery","wilcox_rank_sum",0.336265046262678,0.484221666618256,2,NA,25,11,2.51325,2.20443181818182,2.82517812629797,2.76194966880488
"mcp_counter","Cancer associated fibroblast","Surgery","wilcox_rank_sum",0.000977877057389218,0.00849491545288936,2,NA,25,11,1890.2732,576.928522727273,1649.17202087741,994.978851590704
"mcp_counter","Endothelial cell","Surgery","wilcox_rank_sum",0.000523324474622155,0.00802363242062288,2,NA,25,11,13.8527125,5.52873579545455,13.176769305347,3.1949833108659
"mcp_counter","Macrophage/Monocyte","Surgery","wilcox_rank_sum",0.783520125648628,0.867899216103095,2,NA,25,11,21.0410571428571,16.1833766233766,22.6652521209026,8.69271250079751
"mcp_counter","Monocyte","Surgery","wilcox_rank_sum",0.783520125648628,0.867899216103095,2,NA,25,11,21.0410571428571,16.1833766233766,22.6652521209026,8.69271250079751
"mcp_counter","Myeloid dendritic cell","Surgery","wilcox_rank_sum",0.371917400892763,0.505246280458093,2,NA,25,11,5.25876666666667,4.21265151515152,3.601762365367,3.78410041449348
"mcp_counter","NK cell","Surgery","wilcox_rank_sum",0.0332269352514135,0.0897433178361954,2,NA,25,11,0.34745,0.273068181818182,0.240837495458556,0.397708421631179
"mcp_counter","Neutrophil","Surgery","wilcox_rank_sum",0.00110444420329964,0.00849491545288936,2,NA,25,11,10.6472714285714,5.38762987012987,4.13250569063895,3.9329428026085
"mcp_counter","T cell","Surgery","wilcox_rank_sum",0.24295920492662,0.388734727882593,2,NA,25,11,4.35331428571429,2.58464285714286,4.21405747152306,1.15497860877797
"mcp_counter","T cell CD8+","Surgery","wilcox_rank_sum",0.917942744258585,0.948687238085428,2,NA,25,11,5.5328,3.35,7.35429991569558,2.12884945451763
"mcp_counter","cytotoxicity score","Surgery","wilcox_rank_sum",0.972604570269267,0.977128312456566,2,NA,25,11,4.38342857142857,5.39766233766234,5.91324551972355,8.18755846273509
"quantiseq","B cell","Surgery","wilcox_rank_sum",0.010005558888388,0.0366305206761322,2,NA,25,11,0.0187632976231834,0.0124170213900072,0.00785007634312481,0.014250585575046
"quantiseq","Macrophage M1","Surgery","wilcox_rank_sum",0.203854026539793,0.333579316156025,2,NA,25,11,0.0424386403296502,0.0360686791066827,0.0286681272213391,0.0315050645566476
"quantiseq","Macrophage M2","Surgery","wilcox_rank_sum",0.00199641866668502,0.0123207552001133,2,NA,25,11,0.0736042496167308,0.0308504527258498,0.04552664750179,0.0275877913244316
"quantiseq","Monocyte","Surgery","wilcox_rank_sum",0.39091024232652,0.52121365643536,2,NA,25,11,0.00802081684718988,0.00545827380130234,0.0270486687214452,0.0107972455027743
"quantiseq","Myeloid dendritic cell","Surgery","wilcox_rank_sum",0.350059721587355,0.493275672952553,2,NA,25,11,0.0119867418155718,0.00753150641511106,0.0154334528380618,0.00903473589482909
"quantiseq","NK cell","Surgery","wilcox_rank_sum",0.00739168301981601,0.029566732079264,2,NA,25,11,0.0159526854091819,0.00898047600921961,0.00748672356351499,0.00596305813609844
"quantiseq","Neutrophil","Surgery","wilcox_rank_sum",0.757263368492406,0.856381610441674,2,NA,25,11,0.0406768892083401,0.042370777463351,0.021455075232635,0.0189316195604878
"quantiseq","T cell CD4+ (non-regulatory)","Surgery","wilcox_rank_sum",0.296431698226361,0.44775697074751,2,NA,25,11,0.0214967822933226,0.0194671133643851,0.0187911317321143,0.0315919879255915
"quantiseq","T cell CD8+","Surgery","wilcox_rank_sum",0.757202829715334,0.856381610441674,2,NA,25,11,0.0215140489828497,0.0115134151551564,0.0303763220152674,0.0101303670512082
"quantiseq","T cell regulatory (Tregs)","Surgery","wilcox_rank_sum",0.0992690238263269,0.208175816956181,2,NA,25,11,0.017170820951565,0.0104904629817871,0.0137497731064393,0.00558262969218763
"quantiseq","uncharacterized cell","Surgery","wilcox_rank_sum",0.0121776739436424,0.0398542056337387,2,NA,25,11,0.728375026922415,0.814851821587148,0.107739744417911,0.0821981804842477
"timer","B cell","Surgery","wilcox_rank_sum",0.890740465989802,0.938536295872181,2,NA,25,11,0.0967451912476686,0.0804683188373257,0.0481234901315133,0.0124772936664985
"timer","Macrophage","Surgery","wilcox_rank_sum",0.0000894756972827618,0.00562613523637015,2,NA,25,11,0.0972994262607179,0.0214248998154719,0.0616011804553792,0.0301373332647332
"timer","Myeloid dendritic cell","Surgery","wilcox_rank_sum",0.917942744258585,0.948687238085428,2,NA,25,11,0.502165666910458,0.490802050195442,0.10229175534101,0.0341826623761668
"timer","Neutrophil","Surgery","wilcox_rank_sum",0.130778145161627,0.243517925473375,2,NA,25,11,0.121222477536166,0.134350140562794,0.0120846885800672,0.0238468047768124
"timer","T cell CD4+","Surgery","wilcox_rank_sum",0.94524142742881,0.963076171342561,2,NA,25,11,0.12039915811896,0.119739514208649,0.0230472273956249,0.0309032971422718
"timer","T cell CD8+","Surgery","wilcox_rank_sum",0.00251043444291123,0.0142698378860217,2,NA,25,11,0.227890433794735,0.188065062940052,0.0310592870676929,0.0309514287289504
"xcell","B cell","Surgery","wilcox_rank_sum",0.614743662788311,0.733616746752901,2,NA,25,11,0.0169330713851287,0.00522702284836151,0.0548291910058402,0.0132844413542586
"xcell","B cell memory","Surgery","wilcox_rank_sum",0.284836934988795,0.436345942961559,2,NA,25,11,0.00301595918098741,0.00180227163689043,0.015079795904937,0.00348636833698628
"xcell","B cell naive","Surgery","wilcox_rank_sum",0.479959574803394,0.617090881890078,2,NA,25,11,0.000335483028463785,0.000423007991987212,0.00136262399793723,0.00140295879274324
"xcell","B cell plasma","Surgery","wilcox_rank_sum",0.0672445748307585,0.152892928036251,2,NA,25,11,0.00371115360963619,0.00592972451161465,0.00855263450654174,0.00642947402409783
"xcell","Cancer associated fibroblast","Surgery","wilcox_rank_sum",0.0121776739436424,0.0398542056337387,2,NA,25,11,0.150334723300089,0.0539180909782448,0.099383111349477,0.0686410901113569
"xcell","Class-switched memory B cell","Surgery","wilcox_rank_sum",0.510800058430455,0.645591430459167,2,NA,25,11,0.0181192186239417,0.012822603807883,0.0265565824894853,0.0210292922820906
"xcell","Common lymphoid progenitor","Surgery","wilcox_rank_sum",0.0355146102971716,0.0935506807827936,2,NA,25,11,0.00413450129592104,0.0109886843764195,0.00690767488813389,0.00834001049332565
"xcell","Common myeloid progenitor","Surgery","wilcox_rank_sum",0.00387166007700906,0.0190063312871354,2,NA,25,11,0.0113717762778026,0.00178625740026678,0.0107394321502725,0.00401351536713888
"xcell","Endothelial cell","Surgery","wilcox_rank_sum",0.00163618128341562,0.0110442236630555,2,NA,25,11,0.0606550278700643,0.00909681670008853,0.0988994525923143,0.0186376077103786
"xcell","Eosinophil","Surgery","wilcox_rank_sum",0.222711262175301,0.361696485938834,2,NA,25,11,0.00496773433432749,0.00197564640211917,0.00654568309900932,0.00403818222176026
"xcell","Granulocyte-monocyte progenitor","Surgery","wilcox_rank_sum",0.577363270381866,0.71107133899184,2,NA,25,11,0.00291855580361166,0.000165209684851082,0.00754562307071073,0.000547938536383892
"xcell","Hematopoietic stem cell","Surgery","wilcox_rank_sum",0.003142972253183,0.0165580977240861,2,NA,25,11,0.236342159794018,0.089198269393039,0.157711745381796,0.0943116944805637
"xcell","Macrophage","Surgery","wilcox_rank_sum",0.796294402163236,0.873094369884563,2,NA,25,11,0.0366796962535914,0.0170206012136473,0.0691935700715601,0.0165389278600035
"xcell","Macrophage M1","Surgery","wilcox_rank_sum",0.31929240655186,0.469164352484366,2,NA,25,11,0.0255913466190845,0.0233017653324076,0.0472505234543805,0.0168481911302156
"xcell","Macrophage M2","Surgery","wilcox_rank_sum",0.0213134945086181,0.0630645864912535,2,NA,25,11,0.0204787378241449,0.00424142186731735,0.0353789912839626,0.00749056508905316
"xcell","Mast cell","Surgery","wilcox_rank_sum",0.00458219888461602,0.0210043310785287,2,NA,25,11,0.0214536301467228,0.00782583565574507,0.0166205732150788,0.0127584025939033
"xcell","Monocyte","Surgery","wilcox_rank_sum",0.335765881094171,0.484221666618256,2,NA,25,11,0.00482961545873162,0.000524216971161502,0.0115559087552997,0.00173863100207926
"xcell","Myeloid dendritic cell","Surgery","wilcox_rank_sum",0.570088806443614,0.707696449378279,2,NA,25,11,0.0108186922178288,0.00660279116355188,0.0221988626235099,0.00757367038912298
"xcell","Myeloid dendritic cell activated","Surgery","wilcox_rank_sum",0.512558630499002,0.645591430459167,2,NA,25,11,0.0442860830736011,0.0456282275174633,0.0608173600747886,0.0366982960969061
"xcell","NK cell","Surgery","wilcox_rank_sum",0.170110090072789,0.298729914274166,2,NA,25,11,0.00000000000000000310028571836563,0.00127395707584941,0.0000000000000000055596031719317,0.00393690586634892
"xcell","Neutrophil","Surgery","wilcox_rank_sum",0.0579548477399414,0.136067903389428,2,NA,25,11,0.000198448183069724,0.00110839596781828,0.00065330732191413,0.00160506681065442
"xcell","Plasmacytoid dendritic cell","Surgery","wilcox_rank_sum",0.0690368874178868,0.155332996690245,2,NA,25,11,0.00791569852172389,0.00851485921764389,0.0280165196306303,0.0138601297398406
"xcell","T cell CD4+ (aggregated)","Surgery","wilcox_rank_sum",0.000594343142268362,0.00802363242062288,2,NA,25,11,0.140723124851458,0.410195816375358,0.166749369360216,0.164728965793845
"xcell","T cell CD8+ (aggregated)","Surgery","wilcox_rank_sum",0.180462840723322,0.306928925954626,2,NA,25,11,0.0817213041103144,0.0406606552811645,0.187521212064383,0.0368802215736049
"xcell","T cell NK","Surgery","wilcox_rank_sum",0.0240515803325363,0.0702046128625383,2,NA,25,11,0.00303921610220139,0.0103354764362012,0.00563302227517727,0.0177642107727886
"xcell","T cell gamma delta","Surgery","wilcox_rank_sum",0.12744205463212,0.243517925473375,2,NA,25,11,0.000744907130315438,0.00000000000000000133376008892535,0.00261416765105471,0.00000000000000000309913475316551
"xcell","T cell regulatory (Tregs)","Surgery","wilcox_rank_sum",0.123149140749379,0.23964157118798,2,NA,25,11,0.00115587410120544,0.00000000000000000208832569824257,0.00365032976984215,0.00000000000000000422895337971753
"xcell","immune score","Surgery","wilcox_rank_sum",0.31929240655186,0.469164352484366,2,NA,25,11,0.0816094316241598,0.0322696373207324,0.140821132558133,0.0262297488375484
"xcell","microenvironment score","Surgery","wilcox_rank_sum",0.00110444420329964,0.00849491545288936,2,NA,25,11,0.197186719813467,0.066374261550046,0.148725457017166,0.0589104516966383
"xcell","stroma score","Surgery","wilcox_rank_sum",0.003142972253183,0.0165580977240861,2,NA,25,11,0.115577288189308,0.0341046242293137,0.0920935858857862,0.0388503740705057
