cohort,endpoint_original,endpoint_harmonized,signature,model_id,model_label,model_role,parameterization,exposure_variable,sample_mode,formula_text,configured_covariates,raw_median_cutoff,z_median_cutoff,n,events,censored,low_n,high_n,low_events,high_events,n_endpoint_score,excluded_covariate_missing,term,harmonized_variable,display_label,reference_level,comparison_level,estimate,hazard_ratio,conf_low,conf_high,p_value,term_ph_p,model_status,warning_text,p_adjust_model_terms,p_adjust_signature,exposure_coefficient,cox_fdr_supported,significance_value,significance_cutoff,significant,model_color,source_column,source_derivation
SCANB,OS,OS,Fun-CIM,M0,M0: Unadjusted,Primary univariable,median_split,median_group,common,"survival::Surv(time, event) ~ median_group",,0.12885907966821492,-0.055289421812261076,2462,261,2201,1231,1231,126,135,2462,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.17521219172051802,0.8392789138367459,0.6565048810259159,1.072938093179511,0.162060904759928,NA,converged,NA,0.162060904759928,0.29109002380011373,TRUE,FALSE,0.29109002380011373,0.05,FALSE,#4DAF4A,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,OS,OS,Fun-CIM,M2,M2: Prespecified adjusted,Primary adjusted,median_split,median_group,common,"survival::Surv(time, event) ~ median_group + age_5y + tumor_size + grade + clinical_subtype",age_5y; tumor_size; grade; clinical_subtype,0.12885907966821492,-0.055289421812261076,2462,261,2201,1231,1231,126,135,2462,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.1913851340568491,0.8258144776175562,0.6434946028663311,1.0597906313511354,0.13265839870906362,NA,converged,NA,0.2122534379345018,0.13265839870906362,TRUE,FALSE,0.13265839870906362,0.05,FALSE,#E41A1C,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,DRFi,DRFi,Dys-CIM,M0,M0: Unadjusted,Primary univariable,median_split,median_group,common,"survival::Surv(time, event) ~ median_group",,0.3886774662091883,-0.05189421448763552,1867,177,1690,982,885,95,82,1867,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,0.010476284805089718,1.010531353212853,0.7519286140562039,1.3580725573370331,0.9446195732003398,NA,converged,NA,0.9446195732003398,0.9446195732003398,TRUE,FALSE,0.9446195732003398,0.05,FALSE,#4DAF4A,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,DRFi,DRFi,Dys-CIM,M2,M2: Prespecified adjusted,Primary adjusted,median_split,median_group,common,"survival::Surv(time, event) ~ median_group + age_5y + tumor_size + grade + clinical_subtype",age_5y; tumor_size; grade; clinical_subtype,0.3886774662091883,-0.05189421448763552,1867,177,1690,982,885,95,82,1867,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.008767302307703683,0.9912710184156122,0.7335694168369404,1.3395027238017254,0.954484738456316,NA,converged,NA,0.954484738456316,0.954484738456316,TRUE,FALSE,0.954484738456316,0.05,FALSE,#E41A1C,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,DRFi,DRFi,Fun-CIM,M0,M0: Unadjusted,Primary univariable,median_split,median_group,common,"survival::Surv(time, event) ~ median_group",,0.12885907966821492,-0.055289421812261076,1867,177,1690,808,1059,77,100,1867,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.1313141589852168,0.8769422318295788,0.6511099834294073,1.181102574891819,0.3873957154299034,NA,converged,NA,0.3873957154299034,0.7747914308598068,TRUE,FALSE,0.7747914308598068,0.05,FALSE,#4DAF4A,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,DRFi,DRFi,Fun-CIM,M2,M2: Prespecified adjusted,Primary adjusted,median_split,median_group,common,"survival::Surv(time, event) ~ median_group + age_5y + tumor_size + grade + clinical_subtype",age_5y; tumor_size; grade; clinical_subtype,0.12885907966821492,-0.055289421812261076,1867,177,1690,808,1059,77,100,1867,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.08518063973461104,0.9183463795711195,0.6786481103407085,1.2427059915454302,0.580978930026219,NA,converged,NA,0.580978930026219,0.954484738456316,TRUE,FALSE,0.954484738456316,0.05,FALSE,#E41A1C,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,RFi,RFI,Dys-CIM,M0,M0: Unadjusted,Primary univariable,median_split,median_group,common,"survival::Surv(time, event) ~ median_group",,0.3886774662091883,-0.05189421448763552,1866,214,1652,981,885,110,104,1866,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,0.1055370243417925,1.1113072491806006,0.8498528586244846,1.453197208844186,0.44060937754384877,NA,converged,NA,0.44060937754384877,0.44060937754384877,TRUE,FALSE,0.44060937754384877,0.05,FALSE,#4DAF4A,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,RFi,RFI,Dys-CIM,M2,M2: Prespecified adjusted,Primary adjusted,median_split,median_group,common,"survival::Surv(time, event) ~ median_group + age_5y + tumor_size + grade + clinical_subtype",age_5y; tumor_size; grade; clinical_subtype,0.3886774662091883,-0.05189421448763552,1866,214,1652,981,885,110,104,1866,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,0.10738581252320112,1.1133637212937137,0.8471408483392204,1.4632499168504525,0.44118864768433347,NA,converged,NA,0.5882515302457779,0.44118864768433347,TRUE,FALSE,0.44118864768433347,0.05,FALSE,#E41A1C,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,RFi,RFI,Fun-CIM,M0,M0: Unadjusted,Primary univariable,median_split,median_group,common,"survival::Surv(time, event) ~ median_group",,0.12885907966821492,-0.055289421812261076,1866,214,1652,807,1059,96,118,1866,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.19129961657330088,0.8258851022133356,0.6304848100615784,1.0818439892173033,0.16488146843790372,NA,converged,NA,0.16488146843790372,0.32976293687580743,TRUE,FALSE,0.32976293687580743,0.05,FALSE,#4DAF4A,ssGSEA score,fixed raw-score median within cohort and signature
SCANB,RFi,RFI,Fun-CIM,M2,M2: Prespecified adjusted,Primary adjusted,median_split,median_group,common,"survival::Surv(time, event) ~ median_group + age_5y + tumor_size + grade + clinical_subtype",age_5y; tumor_size; grade; clinical_subtype,0.12885907966821492,-0.055289421812261076,1866,214,1652,807,1059,96,118,1866,0,median_groupHigh,median_group,CIM score: High vs Low,Low,High,-0.1685716185063371,0.8448707528707562,0.6422863863375295,1.1113525122752392,0.22814091515340928,NA,converged,NA,0.3650254642454549,0.44118864768433347,TRUE,FALSE,0.44118864768433347,0.05,FALSE,#E41A1C,ssGSEA score,fixed raw-score median within cohort and signature
